,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
168,2020-03-01,24.40152181517589,22.593133319311864,24.73295246272116,24.40152181517589,24.40152181517589,-0.7768436542773738,-0.7768436542773738,-0.7768436542773738,-0.7768436542773738,-0.7768436542773738,-0.7768436542773738,0.0,0.0,0.0,23.624678160898515
169,2020-04-01,24.40693685770222,23.94015424335223,25.974943144079198,24.40693685770222,24.40693685770222,0.5628406487843735,0.5628406487843735,0.5628406487843735,0.5628406487843735,0.5628406487843735,0.5628406487843735,0.0,0.0,0.0,24.969777506486594
170,2020-05-01,24.412177221437382,24.62514049193632,26.630626164685427,24.412177221437382,24.412177221437382,1.2206991104486276,1.2206991104486276,1.2206991104486276,1.2206991104486276,1.2206991104486276,1.2206991104486276,0.0,0.0,0.0,25.63287633188601
171,2020-06-01,24.417592263963712,24.480889630220393,26.51954112216072,24.417592263963712,24.417592263963712,1.1562190459893786,1.1562190459893786,1.1562190459893786,1.1562190459893786,1.1562190459893786,1.1562190459893786,0.0,0.0,0.0,25.57381130995309
172,2020-07-01,24.42283262769887,24.136221045365545,26.261847678188357,24.42283262769887,24.42283262769887,0.7710012925809296,0.7710012925809296,0.7710012925809296,0.7710012925809296,0.7710012925809296,0.7710012925809296,0.0,0.0,0.0,25.1938339202798
173,2020-08-01,24.4282476702252,23.981025993505632,26.064330355907178,24.4282476702252,24.4282476702252,0.6081525797298173,0.6081525797298173,0.6081525797298173,0.6081525797298173,0.6081525797298173,0.6081525797298173,0.0,0.0,0.0,25.03640024995502
174,2020-09-01,24.433662712751534,23.991542170558873,26.118496034108713,24.433662712751534,24.433662712751534,0.6348921002840702,0.6348921002840702,0.6348921002840702,0.6348921002840702,0.6348921002840702,0.6348921002840702,0.0,0.0,0.0,25.068554813035604
175,2020-10-01,24.438903076486692,23.615725879210817,25.723860097822286,24.438903076486692,24.438903076486692,0.2098961721864413,0.2098961721864413,0.2098961721864413,0.2098961721864413,0.2098961721864413,0.2098961721864413,0.0,0.0,0.0,24.648799248673132
176,2020-11-01,24.444318119013026,23.127301846786775,25.19080082133678,24.444318119013026,24.444318119013026,-0.2832936550642365,-0.2832936550642365,-0.2832936550642365,-0.2832936550642365,-0.2832936550642365,-0.2832936550642365,0.0,0.0,0.0,24.161024463948788
177,2020-12-01,24.449558482748184,22.51710559282427,24.60247186481536,24.449558482748184,24.449558482748184,-0.840690272701678,-0.840690272701678,-0.840690272701678,-0.840690272701678,-0.840690272701678,-0.840690272701678,0.0,0.0,0.0,23.608868210046506
